  PID TTY      STAT   TIME COMMAND
15742 pts/4    R+     0:00 ./prog1
15743 pts/4    R+     0:00 ./prog1
15744 pts/4    R+     0:00 ./prog1
15745 pts/4    R+     0:00 ./prog1
15746 pts/4    R+     0:00 ./prog1
15747 pts/4    R+     0:00 ./prog1
15748 pts/4    R+     0:00 ./prog1
15749 pts/4    R+     0:00 ./prog1
15750 pts/4    R+     0:00 ./prog1
15751 pts/4    R+     0:00 ./prog1
15752 pts/4    R+     0:00 ./prog1
15753 pts/4    R+     0:00 ./prog1
15754 pts/4    R+     0:00 ./prog1
15755 pts/4    R+     0:00 ./prog1
15756 pts/4    R+     0:00 ./prog1
15757 pts/4    R+     0:00 ./prog1
15758 pts/4    R+     0:00 ./prog1
15759 pts/4    R+     0:00 ./prog1
15760 pts/4    R+     0:00 ./prog1
15761 pts/4    R+     0:00 ./prog1
15762 pts/4    R+     0:00 ./prog1
15763 pts/4    R+     0:00 ./prog1
15764 pts/4    R+     0:00 ./prog1
15765 pts/4    R+     0:00 ./prog1
15766 pts/4    R+     0:00 ./prog1
15767 pts/4    R+     0:00 ./prog1
15768 pts/4    R+     0:00 ./prog1
15769 pts/4    R+     0:00 ./prog1
15770 pts/4    R+     0:00 ./prog1
15771 pts/4    R+     0:00 ./prog1
15772 pts/4    R+     0:00 ./prog1
15773 pts/4    R+     0:00 ./prog1
15774 pts/4    R+     0:00 ./prog1
15775 pts/4    R+     0:00 ./prog1
15776 pts/4    R+     0:00 ./prog1
15777 pts/4    R+     0:00 ./prog1
15778 pts/4    R+     0:00 ./prog1
15779 pts/4    R+     0:00 ./prog1
15780 pts/4    R+     0:00 ./prog1
15781 pts/4    R+     0:00 ./prog1
15782 pts/4    R+     0:00 ./prog1
15783 pts/4    R+     0:00 ./prog1
15784 pts/4    R+     0:00 ./prog1
15785 pts/4    R+     0:00 ./prog1
15786 pts/4    R+     0:00 ./prog1
15787 pts/4    R+     0:00 ./prog1
15788 pts/4    R+     0:00 ./prog1
15789 pts/4    R+     0:00 ./prog1
15790 pts/4    R+     0:00 ./prog1
15791 pts/4    R+     0:00 ./prog1
15792 pts/4    R+     0:00 ./prog1
15793 pts/4    R+     0:00 ./prog1
15794 pts/4    R+     0:00 ./prog1
15795 pts/4    R+     0:00 ./prog1
15796 pts/4    R+     0:00 ./prog1
15797 pts/4    R+     0:00 ./prog1
15798 pts/4    R+     0:00 ./prog1
15799 pts/4    R+     0:00 ./prog1
15800 pts/4    R+     0:00 ./prog1
15801 pts/4    R+     0:00 ./prog1
15802 pts/4    R+     0:00 ./prog1
15803 pts/4    R+     0:00 ./prog1
15804 pts/4    R+     0:00 ./prog1
15805 pts/4    R+     0:00 ./prog1
15806 pts/4    R+     0:00 ./prog1
15807 pts/4    R+     0:00 ./prog1
15808 pts/4    R+     0:00 ./prog1
15809 pts/4    R+     0:00 ./prog1
15810 pts/4    R+     0:00 ./prog1
15811 pts/4    R+     0:00 ./prog1
15812 pts/4    R+     0:00 ./prog1
15813 pts/4    R+     0:00 ./prog1
15814 pts/4    R+     0:00 ./prog1
15815 pts/4    R+     0:00 ./prog1
15816 pts/4    R+     0:00 ./prog1
15817 pts/4    R+     0:00 ./prog1
15818 pts/4    R+     0:00 ./prog1
15819 pts/4    R+     0:00 ./prog1
15820 pts/4    R+     0:00 ./prog1
15821 pts/4    R+     0:00 ./prog1
15822 pts/4    R+     0:00 ./prog1
15823 pts/4    R+     0:00 ./prog1
15824 pts/4    R+     0:00 ./prog1
15825 pts/4    R+     0:00 ./prog1
15826 pts/4    R+     0:00 ./prog1
15827 pts/4    R+     0:00 ./prog1
15828 pts/4    R+     0:00 ./prog1
15829 pts/4    R+     0:00 ./prog1
15830 pts/4    R+     0:00 ./prog1
15831 pts/4    R+     0:00 ./prog1
15832 pts/4    R+     0:00 ./prog1
15833 pts/4    R+     0:00 ./prog1
15834 pts/4    R+     0:00 ./prog1
15835 pts/4    R+     0:00 ./prog1
15836 pts/4    R+     0:00 ./prog1
15837 pts/4    R+     0:00 ./prog1
15838 pts/4    R+     0:00 ./prog1
15839 pts/4    R+     0:00 ./prog1
15840 pts/4    R+     0:00 ./prog1
15841 pts/4    R+     0:00 ./prog1
15842 pts/4    R+     0:00 ./prog1
15843 pts/4    R+     0:00 ./prog1
15844 pts/4    R+     0:00 ./prog1
15845 pts/4    R+     0:00 ./prog1
15846 pts/4    R+     0:00 ./prog1
15847 pts/4    R+     0:00 ./prog1
15848 pts/4    R+     0:00 ./prog1
15849 pts/4    R+     0:00 ./prog1
15850 pts/4    R+     0:00 ./prog1
15851 pts/4    R+     0:00 ./prog1
15852 pts/4    R+     0:00 ./prog1
15853 pts/4    R+     0:00 ./prog1
15854 pts/4    R+     0:00 ./prog1
15855 pts/4    R+     0:00 ./prog1
15856 pts/4    R+     0:00 ./prog1
15857 pts/4    R+     0:00 ./prog1
15858 pts/4    R+     0:00 ./prog1
15859 pts/4    R+     0:00 ./prog1
15860 pts/4    R+     0:00 ./prog1
15861 pts/4    R+     0:00 ./prog1
15862 pts/4    R+     0:00 ./prog1
15863 pts/4    R+     0:00 ./prog1
15864 pts/4    R+     0:00 ./prog1
15865 pts/4    R+     0:00 ./prog1
15866 pts/4    R+     0:00 ./prog1
15867 pts/4    R+     0:00 ./prog1
15868 pts/4    R+     0:00 ./prog1
15869 pts/4    R+     0:00 ./prog1
15870 pts/4    R+     0:00 ./prog1
15871 pts/4    R+     0:00 ./prog1
15872 pts/4    R+     0:00 ./prog1
15873 pts/4    R+     0:00 ./prog1
15874 pts/4    R+     0:00 ./prog1
15875 pts/4    R+     0:00 ./prog1
15876 pts/4    R+     0:00 ./prog1
15877 pts/4    R+     0:00 ./prog1
15878 pts/4    R+     0:00 ./prog1
15879 pts/4    R+     0:00 ./prog1
15880 pts/4    R+     0:00 ./prog1
15881 pts/4    R+     0:00 ./prog1
15882 pts/4    R+     0:00 ./prog1
15883 pts/4    R+     0:00 ./prog1
15884 pts/4    R+     0:00 ./prog1
15885 pts/4    R+     0:00 ./prog1
15886 pts/4    R+     0:00 ./prog1
15887 pts/4    R+     0:00 ./prog1
15888 pts/4    R+     0:00 ./prog1
15889 pts/4    R+     0:00 ./prog1
15890 pts/4    R+     0:00 ./prog1
15891 pts/4    R+     0:00 ./prog1
15892 pts/4    R+     0:00 ./prog1
15893 pts/4    R+     0:00 ./prog1
15894 pts/4    R+     0:00 ./prog1
15895 pts/4    R+     0:00 ./prog1
15896 pts/4    R+     0:00 ./prog1
15897 pts/4    R+     0:00 ./prog1
15898 pts/4    R+     0:00 ./prog1
15899 pts/4    R+     0:00 ./prog1
15900 pts/4    R+     0:00 ./prog1
15901 pts/4    R+     0:00 ./prog1
15902 pts/4    R+     0:00 ./prog1
15903 pts/4    R+     0:00 ./prog1
15904 pts/4    R+     0:00 ./prog1
15905 pts/4    R+     0:00 ./prog1
15906 pts/4    R+     0:00 ./prog1
15907 pts/4    R+     0:00 ./prog1
15908 pts/4    R+     0:00 ./prog1
15909 pts/4    R+     0:00 ./prog1
15910 pts/4    R+     0:00 ./prog1
15911 pts/4    R+     0:00 ./prog1
15912 pts/4    R+     0:00 ./prog1
15913 pts/4    R+     0:00 ./prog1
15914 pts/4    R+     0:00 ./prog1
15915 pts/4    R+     0:00 ./prog1
15916 pts/4    R+     0:00 ./prog1
15917 pts/4    R+     0:00 ./prog1
15918 pts/4    R+     0:00 ./prog1
15919 pts/4    R+     0:00 ./prog1
15920 pts/4    R+     0:00 ./prog1
15921 pts/4    R+     0:00 ./prog1
15922 pts/4    R+     0:00 ./prog1
15923 pts/4    R+     0:00 ./prog1
15924 pts/4    R+     0:00 ./prog1
15925 pts/4    R+     0:00 ./prog1
15926 pts/4    R+     0:00 ./prog1
15927 pts/4    R+     0:00 ./prog1
15928 pts/4    R+     0:00 ./prog1
15929 pts/4    R+     0:00 ./prog1
15930 pts/4    R+     0:00 ./prog1
15931 pts/4    R+     0:00 ./prog1
15932 pts/4    R+     0:00 ./prog1
15933 pts/4    R+     0:00 ./prog1
15934 pts/4    R+     0:00 ./prog1
15935 pts/4    R+     0:00 ./prog1
15936 pts/4    R+     0:00 ./prog1
15937 pts/4    R+     0:00 ./prog1
15938 pts/4    R+     0:00 ./prog1
15939 pts/4    R+     0:00 ./prog1
15940 pts/4    R+     0:00 ./prog1
15941 pts/4    R+     0:00 ./prog1
15942 pts/4    R+     0:00 ./prog1
15943 pts/4    R+     0:00 ./prog1
15944 pts/4    R+     0:00 ./prog1
15945 pts/4    R+     0:00 ./prog1
15946 pts/4    R+     0:00 ./prog1
15947 pts/4    R+     0:00 ./prog1
15948 pts/4    R+     0:00 ./prog1
15949 pts/4    R+     0:00 ./prog1
15950 pts/4    R+     0:00 ./prog1
15951 pts/4    R+     0:00 ./prog1
15952 pts/4    R+     0:00 ./prog1
15953 pts/4    R+     0:00 ./prog1
15954 pts/4    R+     0:00 ./prog1
15955 pts/4    R+     0:00 ./prog1
15956 pts/4    R+     0:00 ./prog1
15957 pts/4    R+     0:00 ./prog1
15958 pts/4    R+     0:00 ./prog1
15959 pts/4    R+     0:00 ./prog1
15960 pts/4    R+     0:00 ./prog1
15961 pts/4    R+     0:00 ./prog1
15962 pts/4    R+     0:00 ./prog1
15963 pts/4    R+     0:00 ./prog1
15964 pts/4    R+     0:00 ./prog1
15965 pts/4    R+     0:00 ./prog1
15966 pts/4    R+     0:00 ./prog1
15967 pts/4    R+     0:00 ./prog1
15968 pts/4    R+     0:00 ./prog1
15969 pts/4    R+     0:00 ./prog1
15970 pts/4    R+     0:00 ./prog1
15971 pts/4    R+     0:00 ./prog1
15972 pts/4    R+     0:00 ./prog1
15973 pts/4    R+     0:00 ./prog1
15974 pts/4    R+     0:00 ./prog1
15975 pts/4    R+     0:00 ./prog1
15976 pts/4    R+     0:00 ./prog1
15977 pts/4    R+     0:00 ./prog1
15978 pts/4    R+     0:00 ./prog1
15979 pts/4    R+     0:00 ./prog1
15980 pts/4    R+     0:00 ./prog1
15981 pts/4    R+     0:00 ./prog1
15982 pts/4    R+     0:00 ./prog1
15983 pts/4    R+     0:00 ./prog1
15984 pts/4    R+     0:00 ./prog1
15985 pts/4    R+     0:00 ./prog1
15986 pts/4    R+     0:00 ./prog1
15987 pts/4    R+     0:00 ./prog1
15988 pts/4    R+     0:00 ./prog1
15989 pts/4    R+     0:00 ./prog1
15990 pts/4    R+     0:00 ./prog1
15991 pts/4    R+     0:00 ./prog1
15992 pts/4    R+     0:00 ./prog1
15993 pts/4    R+     0:00 ./prog1
15994 pts/4    R+     0:00 ./prog1
15995 pts/4    R+     0:00 ./prog1
15996 pts/4    R+     0:00 ./prog1
15997 pts/4    R+     0:00 ./prog1
15998 pts/4    R+     0:00 ./prog1
15999 pts/4    R+     0:00 ./prog1
16000 pts/4    R+     0:00 ./prog1
16001 pts/4    R+     0:00 ./prog1
16002 pts/4    R+     0:00 ./prog1
16003 pts/4    R+     0:00 ./prog1
16004 pts/4    R+     0:00 ./prog1
16005 pts/4    R+     0:00 ./prog1
16006 pts/4    R+     0:00 ./prog1
16007 pts/4    R+     0:00 ./prog1
16008 pts/4    R+     0:00 ./prog1
16009 pts/4    R+     0:00 ./prog1
16010 pts/4    R+     0:00 ./prog1
16011 pts/4    R+     0:00 ./prog1
16012 pts/4    R+     0:00 ./prog1
16013 pts/4    R+     0:00 ./prog1
16014 pts/4    R+     0:00 ./prog1
16015 pts/4    R+     0:00 ./prog1
16016 pts/4    R+     0:00 ./prog1
16017 pts/4    R+     0:00 ./prog1
16018 pts/4    R+     0:00 ./prog1
16019 pts/4    R+     0:00 ./prog1
16020 pts/4    R+     0:00 ./prog1
16021 pts/4    R+     0:00 ./prog1
16022 pts/4    R+     0:00 ./prog1
16023 pts/4    R+     0:00 ./prog1
16024 pts/4    R+     0:00 ./prog1
16025 pts/4    R+     0:00 ./prog1
16026 pts/4    R+     0:00 ./prog1
16027 pts/4    R+     0:00 ./prog1
16028 pts/4    R+     0:00 ./prog1
16029 pts/4    R+     0:00 ./prog1
16030 pts/4    R+     0:00 ./prog1
16031 pts/4    R+     0:00 ./prog1
16032 pts/4    R+     0:00 ./prog1
16033 pts/4    R+     0:00 ./prog1
16034 pts/4    R+     0:00 ./prog1
16035 pts/4    R+     0:00 ./prog1
16036 pts/4    R+     0:00 ./prog1
16037 pts/4    R+     0:00 ./prog1
16038 pts/4    R+     0:00 ./prog1
16039 pts/4    R+     0:00 ./prog1
16040 pts/4    R+     0:00 ./prog1
16041 pts/4    R+     0:00 ./prog1
16042 pts/4    R+     0:00 ./prog1
16043 pts/4    R+     0:00 ./prog1
16044 pts/4    R+     0:00 ./prog1
16045 pts/4    R+     0:00 ./prog1
16046 pts/4    R+     0:00 ./prog1
16047 pts/4    R+     0:00 ./prog1
16048 pts/4    R+     0:00 ./prog1
16049 pts/4    R+     0:00 ./prog1
16050 pts/4    R+     0:00 ./prog1
16051 pts/4    R+     0:00 ./prog1
16052 pts/4    R+     0:00 ./prog1
16053 pts/4    R+     0:00 ./prog1
16054 pts/4    R+     0:00 ./prog1
16055 pts/4    R+     0:00 ./prog1
16056 pts/4    R+     0:00 ./prog1
16057 pts/4    R+     0:00 ./prog1
16058 pts/4    R+     0:00 ./prog1
16059 pts/4    R+     0:00 ./prog1
16060 pts/4    R+     0:00 ./prog1
16061 pts/4    R+     0:00 ./prog1
16062 pts/4    R+     0:00 ./prog1
16063 pts/4    R+     0:00 ./prog1
16064 pts/4    R+     0:00 ./prog1
16065 pts/4    R+     0:00 ./prog1
16066 pts/4    R+     0:00 ./prog1
16067 pts/4    R+     0:00 ./prog1
16068 pts/4    R+     0:00 ./prog1
16069 pts/4    R+     0:00 ./prog1
16070 pts/4    R+     0:00 ./prog1
16071 pts/4    R+     0:00 ./prog1
16072 pts/4    R+     0:00 ./prog1
16073 pts/4    R+     0:00 ./prog1
16074 pts/4    R+     0:00 ./prog1
16075 pts/4    R+     0:00 ./prog1
16076 pts/4    R+     0:00 ./prog1
16077 pts/4    R+     0:00 ./prog1
16078 pts/4    R+     0:00 ./prog1
16079 pts/4    R+     0:00 ./prog1
16080 pts/4    R+     0:00 ./prog1
16081 pts/4    R+     0:00 ./prog1
16082 pts/4    R+     0:00 ./prog1
16083 pts/4    R+     0:00 ./prog1
16084 pts/4    R+     0:00 ./prog1
16085 pts/4    R+     0:00 ./prog1
16086 pts/4    R+     0:00 ./prog1
16087 pts/4    R+     0:00 ./prog1
16088 pts/4    R+     0:00 ./prog1
16089 pts/4    R+     0:00 ./prog1
16090 pts/4    R+     0:00 ./prog1
16091 pts/4    R+     0:00 ./prog1
16092 pts/4    R+     0:00 ./prog1
16093 pts/4    R+     0:00 ./prog1
16094 pts/4    R+     0:00 ./prog1
16095 pts/4    R+     0:00 ./prog1
16096 pts/4    R+     0:00 ./prog1
16097 pts/4    R+     0:00 ./prog1
16098 pts/4    R+     0:00 ./prog1
16099 pts/4    R+     0:00 ./prog1
16100 pts/4    R+     0:00 ./prog1
16101 pts/4    R+     0:00 ./prog1
16102 pts/4    R+     0:00 ./prog1
16103 pts/4    R+     0:00 ./prog1
16104 pts/4    R+     0:00 ./prog1
16105 pts/4    R+     0:00 ./prog1
16106 pts/4    R+     0:00 ./prog1
16107 pts/4    R+     0:00 ./prog1
16108 pts/4    R+     0:00 ./prog1
16109 pts/4    R+     0:00 ./prog1
16110 pts/4    R+     0:00 ./prog1
16111 pts/4    R+     0:00 ./prog1
16112 pts/4    R+     0:00 ./prog1
16113 pts/4    R+     0:00 ./prog1
16114 pts/4    R+     0:00 ./prog1
16115 pts/4    R+     0:00 ./prog1
16116 pts/4    R+     0:00 ./prog1
16117 pts/4    R+     0:00 ./prog1
16118 pts/4    R+     0:00 ./prog1
16119 pts/4    R+     0:00 ./prog1
16120 pts/4    R+     0:00 ./prog1
16121 pts/4    R+     0:00 ./prog1
16122 pts/4    R+     0:00 ./prog1
16123 pts/4    R+     0:00 ./prog1
16124 pts/4    R+     0:00 ./prog1
16125 pts/4    R+     0:00 ./prog1
16126 pts/4    R+     0:00 ./prog1
16127 pts/4    R+     0:00 ./prog1
16128 pts/4    R+     0:00 ./prog1
16129 pts/4    R+     0:00 ./prog1
16130 pts/4    R+     0:00 ./prog1
16131 pts/4    R+     0:00 ./prog1
16132 pts/4    R+     0:00 ./prog1
16133 pts/4    R+     0:00 ./prog1
16134 pts/4    R+     0:00 ./prog1
16135 pts/4    R+     0:00 ./prog1
16136 pts/4    R+     0:00 ./prog1
16137 pts/4    R+     0:00 ./prog1
16138 pts/4    R+     0:00 ./prog1
16139 pts/4    R+     0:00 ./prog1
16140 pts/4    R+     0:00 ./prog1
16141 pts/4    R+     0:00 ./prog1
16142 pts/4    R+     0:00 ./prog1
16143 pts/4    R+     0:00 ./prog1
16144 pts/4    R+     0:00 ./prog1
16145 pts/4    R+     0:00 ./prog1
16146 pts/4    R+     0:00 ./prog1
16147 pts/4    R+     0:00 ./prog1
16148 pts/4    R+     0:00 ./prog1
16149 pts/4    R+     0:00 ./prog1
16150 pts/4    R+     0:00 ./prog1
16151 pts/4    R+     0:00 ./prog1
16152 pts/4    R+     0:00 ./prog1
16153 pts/4    R+     0:00 ./prog1
16154 pts/4    R+     0:00 ./prog1
16155 pts/4    R+     0:00 ./prog1
16156 pts/4    R+     0:00 ./prog1
16157 pts/4    R+     0:00 ./prog1
16158 pts/4    R+     0:00 ./prog1
16159 pts/4    R+     0:00 ./prog1
16160 pts/4    R+     0:00 ./prog1
16161 pts/4    R+     0:00 ./prog1
16162 pts/4    R+     0:00 ./prog1
16163 pts/4    R+     0:00 ./prog1
16164 pts/4    R+     0:00 ./prog1
16165 pts/4    R+     0:00 ./prog1
16166 pts/4    R+     0:00 ./prog1
16167 pts/4    R+     0:00 ./prog1
16168 pts/4    R+     0:00 ./prog1
16169 pts/4    R+     0:00 ./prog1
16170 pts/4    R+     0:00 ./prog1
16171 pts/4    R+     0:00 ./prog1
16172 pts/4    R+     0:00 ./prog1
16173 pts/4    R+     0:00 ./prog1
16174 pts/4    R+     0:00 ./prog1
16175 pts/4    R+     0:00 ./prog1
16176 pts/4    R+     0:00 ./prog1
16177 pts/4    R+     0:00 ./prog1
16178 pts/4    R+     0:00 ./prog1
16179 pts/4    R+     0:00 ./prog1
16180 pts/4    R+     0:00 ./prog1
16181 pts/4    R+     0:00 ./prog1
16182 pts/4    R+     0:00 ./prog1
16183 pts/4    R+     0:00 ./prog1
16184 pts/4    R+     0:00 ./prog1
16185 pts/4    R+     0:00 ./prog1
16186 pts/4    R+     0:00 ./prog1
16187 pts/4    R+     0:00 ./prog1
16188 pts/4    R+     0:00 ./prog1
16189 pts/4    R+     0:00 ./prog1
16190 pts/4    R+     0:00 ./prog1
16191 pts/4    R+     0:00 ./prog1
16192 pts/4    R+     0:00 ./prog1
16193 pts/4    R+     0:00 ./prog1
16194 pts/4    R+     0:00 ./prog1
16195 pts/4    R+     0:00 ./prog1
16196 pts/4    R+     0:00 ./prog1
16197 pts/4    R+     0:00 ./prog1
16198 pts/4    R+     0:00 ./prog1
16199 pts/4    R+     0:00 ./prog1
16200 pts/4    R+     0:00 ./prog1
16201 pts/4    R+     0:00 ./prog1
16202 pts/4    R+     0:00 ./prog1
16203 pts/4    R+     0:00 ./prog1
16204 pts/4    R+     0:00 ./prog1
16205 pts/4    R+     0:00 ./prog1
16206 pts/4    R+     0:00 ./prog1
16207 pts/4    R+     0:00 ./prog1
16208 pts/4    R+     0:00 ./prog1
16209 pts/4    R+     0:00 ./prog1
16210 pts/4    R+     0:00 ./prog1
16211 pts/4    R+     0:00 ./prog1
16212 pts/4    R+     0:00 ./prog1
16213 pts/4    R+     0:00 ./prog1
16214 pts/4    R+     0:00 ./prog1
16215 pts/4    R+     0:00 ./prog1
16216 pts/4    R+     0:00 ./prog1
16217 pts/4    R+     0:00 ./prog1
16218 pts/4    R+     0:00 ./prog1
16219 pts/4    R+     0:00 ./prog1
16220 pts/4    R+     0:00 ./prog1
16221 pts/4    R+     0:00 ./prog1
16222 pts/4    R+     0:00 ./prog1
16223 pts/4    R+     0:00 ./prog1
16224 pts/4    R+     0:00 ./prog1
16225 pts/4    R+     0:00 ./prog1
16226 pts/4    R+     0:00 ./prog1
16227 pts/4    R+     0:00 ./prog1
16228 pts/4    R+     0:00 ./prog1
16229 pts/4    R+     0:00 ./prog1
16230 pts/4    R+     0:00 ./prog1
16231 pts/4    R+     0:00 ./prog1
16232 pts/4    R+     0:00 ./prog1
16233 pts/4    R+     0:00 ./prog1
16234 pts/4    R+     0:00 ./prog1
16235 pts/4    R+     0:00 ./prog1
16236 pts/4    R+     0:00 ./prog1
16237 pts/4    R+     0:00 ./prog1
16238 pts/4    R+     0:00 ./prog1
16239 pts/4    R+     0:00 ./prog1
16240 pts/4    R+     0:00 ./prog1
16241 pts/4    R+     0:00 ./prog1
16242 pts/4    R+     0:00 ./prog1
16243 pts/4    R+     0:00 ./prog1
16244 pts/4    R+     0:00 ./prog1
16245 pts/4    R+     0:00 ./prog1
16246 pts/4    R+     0:00 ./prog1
16247 pts/4    R+     0:00 ./prog1
16248 pts/4    R+     0:00 ./prog1
16249 pts/4    R+     0:00 ./prog1
16250 pts/4    R+     0:00 ./prog1
16251 pts/4    R+     0:00 ./prog1
16252 pts/4    R+     0:00 ./prog1
16253 pts/4    R+     0:00 ./prog1
16254 pts/4    R+     0:00 ./prog1
16255 pts/4    R+     0:00 ./prog1
16256 pts/4    R+     0:00 ./prog1
16257 pts/4    R+     0:00 ./prog1
16258 pts/4    R+     0:00 ./prog1
16259 pts/4    R+     0:00 ./prog1
16260 pts/4    R+     0:00 ./prog1
16261 pts/4    R+     0:00 ./prog1
16262 pts/4    R+     0:00 ./prog1
16263 pts/4    R+     0:00 ./prog1
16264 pts/4    R+     0:00 ./prog1
16265 pts/4    R+     0:00 ./prog1
16266 pts/4    R+     0:00 ./prog1
16267 pts/4    R+     0:00 ./prog1
16268 pts/4    R+     0:00 ./prog1
16269 pts/4    R+     0:00 ./prog1
16270 pts/4    R+     0:00 ./prog1
16271 pts/4    R+     0:00 ./prog1
16272 pts/4    R+     0:00 ./prog1
16273 pts/4    R+     0:00 ./prog1
16274 pts/4    R+     0:00 ./prog1
16275 pts/4    R+     0:00 ./prog1
16276 pts/4    R+     0:00 ./prog1
16277 pts/4    R+     0:00 ./prog1
16278 pts/4    R+     0:00 ./prog1
16279 pts/4    R+     0:00 ./prog1
16280 pts/4    R+     0:00 ./prog1
16281 pts/4    R+     0:00 ./prog1
16282 pts/4    R+     0:00 ./prog1
16283 pts/4    R+     0:00 ./prog1
16284 pts/4    R+     0:00 ./prog1
16285 pts/4    R+     0:00 ./prog1
16286 pts/4    R+     0:00 ./prog1
16287 pts/4    R+     0:00 ./prog1
16288 pts/4    R+     0:00 ./prog1
16289 pts/4    R+     0:00 ./prog1
16290 pts/4    R+     0:00 ./prog1
16291 pts/4    R+     0:00 ./prog1
16292 pts/4    R+     0:00 ./prog1
16293 pts/4    R+     0:00 ./prog1
16294 pts/4    R+     0:00 ./prog1
16295 pts/4    R+     0:00 ./prog1
16296 pts/4    R+     0:00 ./prog1
16297 pts/4    R+     0:00 ./prog1
16298 pts/4    R+     0:00 ./prog1
16299 pts/4    R+     0:00 ./prog1
16300 pts/4    R+     0:00 ./prog1
16301 pts/4    R+     0:00 ./prog1
16302 pts/4    R+     0:00 ./prog1
16303 pts/4    R+     0:00 ./prog1
16304 pts/4    R+     0:00 ./prog1
16305 pts/4    R+     0:00 ./prog1
16306 pts/4    R+     0:00 ./prog1
16307 pts/4    R+     0:00 ./prog1
16308 pts/4    R+     0:00 ./prog1
16309 pts/4    R+     0:00 ./prog1
16310 pts/4    R+     0:00 ./prog1
16311 pts/4    R+     0:00 ./prog1
16312 pts/4    R+     0:00 ./prog1
16313 pts/4    R+     0:00 ./prog1
16314 pts/4    R+     0:00 ./prog1
16315 pts/4    R+     0:00 ./prog1
16316 pts/4    R+     0:00 ./prog1
16317 pts/4    R+     0:00 ./prog1
16318 pts/4    R+     0:00 ./prog1
16319 pts/4    R+     0:00 ./prog1
16320 pts/4    R+     0:00 ./prog1
16321 pts/4    R+     0:00 ./prog1
16322 pts/4    R+     0:00 ./prog1
16323 pts/4    R+     0:00 ./prog1
16324 pts/4    R+     0:00 ./prog1
16325 pts/4    R+     0:00 ./prog1
16326 pts/4    R+     0:00 ./prog1
16327 pts/4    R+     0:00 ./prog1
16328 pts/4    R+     0:00 ./prog1
16329 pts/4    R+     0:00 ./prog1
16330 pts/4    R+     0:00 ./prog1
16331 pts/4    R+     0:00 ./prog1
16332 pts/4    R+     0:00 ./prog1
16333 pts/4    R+     0:00 ./prog1
16334 pts/4    R+     0:00 ./prog1
16335 pts/4    R+     0:00 ./prog1
16336 pts/4    R+     0:00 ./prog1
16337 pts/4    R+     0:00 ./prog1
16338 pts/4    R+     0:00 ./prog1
16339 pts/4    R+     0:00 ./prog1
16340 pts/4    R+     0:00 ./prog1
16341 pts/4    R+     0:00 ./prog1
16342 pts/4    R+     0:00 ./prog1
16343 pts/4    R+     0:00 ./prog1
16344 pts/4    R+     0:00 ./prog1
16345 pts/4    R+     0:00 ./prog1
16346 pts/4    R+     0:00 ./prog1
16347 pts/4    R+     0:00 ./prog1
16348 pts/4    R+     0:00 ./prog1
16349 pts/4    R+     0:00 ./prog1
16350 pts/4    R+     0:00 ./prog1
16351 pts/4    R+     0:00 ./prog1
16352 pts/4    R+     0:00 ./prog1
16353 pts/4    R+     0:00 ./prog1
16354 pts/4    R+     0:00 ./prog1
16355 pts/4    R+     0:00 ./prog1
16356 pts/4    R+     0:00 ./prog1
16357 pts/4    R+     0:00 ./prog1
16358 pts/4    R+     0:00 ./prog1
16359 pts/4    R+     0:00 ./prog1
16360 pts/4    R+     0:00 ./prog1
16361 pts/4    R+     0:00 ./prog1
16362 pts/4    R+     0:00 ./prog1
