  PID TTY      STAT   TIME COMMAND
28028 pts/4    R+     0:00 ./prog1
28029 pts/4    R+     0:00 ./prog1
28030 pts/4    R+     0:00 ./prog1
28031 pts/4    R+     0:00 ./prog1
28032 pts/4    R+     0:00 ./prog1
28033 pts/4    R+     0:00 ./prog1
28034 pts/4    R+     0:00 ./prog1
28035 pts/4    R+     0:00 ./prog1
28036 pts/4    R+     0:00 ./prog1
28037 pts/4    R+     0:00 ./prog1
28038 pts/4    R+     0:00 ./prog1
28039 pts/4    R+     0:00 ./prog1
28040 pts/4    R+     0:00 ./prog1
28041 pts/4    R+     0:00 ./prog1
28042 pts/4    R+     0:00 ./prog1
28043 pts/4    R+     0:00 ./prog1
28044 pts/4    R+     0:00 ./prog1
28045 pts/4    R+     0:00 ./prog1
28046 pts/4    R+     0:00 ./prog1
28047 pts/4    R+     0:00 ./prog1
28048 pts/4    R+     0:00 ./prog1
28049 pts/4    R+     0:00 ./prog1
28050 pts/4    R+     0:00 ./prog1
28051 pts/4    R+     0:00 ./prog1
28052 pts/4    R+     0:00 ./prog1
28053 pts/4    R+     0:00 ./prog1
28054 pts/4    R+     0:00 ./prog1
28055 pts/4    R+     0:00 ./prog1
28056 pts/4    R+     0:00 ./prog1
28057 pts/4    R+     0:00 ./prog1
28058 pts/4    R+     0:00 ./prog1
28059 pts/4    R+     0:00 ./prog1
28060 pts/4    R+     0:00 ./prog1
28061 pts/4    R+     0:00 ./prog1
28062 pts/4    R+     0:00 ./prog1
28063 pts/4    R+     0:00 ./prog1
28064 pts/4    R+     0:00 ./prog1
28065 pts/4    R+     0:00 ./prog1
28066 pts/4    R+     0:00 ./prog1
28067 pts/4    R+     0:00 ./prog1
28068 pts/4    R+     0:00 ./prog1
28069 pts/4    R+     0:00 ./prog1
28070 pts/4    R+     0:00 ./prog1
28071 pts/4    R+     0:00 ./prog1
28072 pts/4    R+     0:00 ./prog1
28073 pts/4    R+     0:00 ./prog1
28074 pts/4    R+     0:00 ./prog1
28075 pts/4    R+     0:00 ./prog1
28076 pts/4    R+     0:00 ./prog1
28077 pts/4    R+     0:00 ./prog1
28078 pts/4    R+     0:00 ./prog1
28079 pts/4    R+     0:00 ./prog1
28080 pts/4    R+     0:00 ./prog1
28081 pts/4    R+     0:00 ./prog1
28082 pts/4    R+     0:00 ./prog1
28083 pts/4    R+     0:00 ./prog1
28084 pts/4    R+     0:00 ./prog1
28085 pts/4    R+     0:00 ./prog1
28086 pts/4    R+     0:00 ./prog1
28087 pts/4    R+     0:00 ./prog1
28088 pts/4    R+     0:00 ./prog1
28089 pts/4    R+     0:00 ./prog1
28090 pts/4    R+     0:00 ./prog1
28091 pts/4    R+     0:00 ./prog1
28092 pts/4    R+     0:00 ./prog1
28093 pts/4    R+     0:00 ./prog1
28094 pts/4    R+     0:00 ./prog1
28095 pts/4    R+     0:00 ./prog1
28096 pts/4    R+     0:00 ./prog1
28097 pts/4    R+     0:00 ./prog1
28098 pts/4    R+     0:00 ./prog1
28099 pts/4    R+     0:00 ./prog1
28100 pts/4    R+     0:00 ./prog1
28101 pts/4    R+     0:00 ./prog1
28102 pts/4    R+     0:00 ./prog1
28103 pts/4    R+     0:00 ./prog1
28104 pts/4    R+     0:00 ./prog1
28105 pts/4    R+     0:00 ./prog1
28106 pts/4    R+     0:00 ./prog1
28107 pts/4    R+     0:00 ./prog1
28108 pts/4    R+     0:00 ./prog1
28109 pts/4    R+     0:00 ./prog1
28110 pts/4    R+     0:00 ./prog1
28111 pts/4    R+     0:00 ./prog1
28112 pts/4    R+     0:00 ./prog1
28113 pts/4    R+     0:00 ./prog1
28114 pts/4    R+     0:00 ./prog1
28115 pts/4    R+     0:00 ./prog1
28116 pts/4    R+     0:00 ./prog1
28117 pts/4    R+     0:00 ./prog1
28118 pts/4    R+     0:00 ./prog1
28119 pts/4    R+     0:00 ./prog1
28120 pts/4    R+     0:00 ./prog1
28121 pts/4    R+     0:00 ./prog1
28122 pts/4    R+     0:00 ./prog1
28123 pts/4    R+     0:00 ./prog1
28124 pts/4    R+     0:00 ./prog1
28125 pts/4    R+     0:00 ./prog1
28126 pts/4    R+     0:00 ./prog1
28127 pts/4    R+     0:00 ./prog1
28128 pts/4    R+     0:00 ./prog1
28129 pts/4    R+     0:00 ./prog1
28130 pts/4    R+     0:00 ./prog1
28131 pts/4    R+     0:00 ./prog1
28132 pts/4    R+     0:00 ./prog1
28133 pts/4    R+     0:00 ./prog1
28134 pts/4    R+     0:00 ./prog1
28135 pts/4    R+     0:00 ./prog1
28136 pts/4    R+     0:00 ./prog1
28137 pts/4    R+     0:00 ./prog1
28138 pts/4    R+     0:00 ./prog1
28139 pts/4    R+     0:00 ./prog1
28140 pts/4    R+     0:00 ./prog1
28141 pts/4    R+     0:00 ./prog1
28142 pts/4    R+     0:00 ./prog1
28143 pts/4    R+     0:00 ./prog1
28144 pts/4    R+     0:00 ./prog1
28145 pts/4    R+     0:00 ./prog1
28146 pts/4    R+     0:00 ./prog1
28147 pts/4    R+     0:00 ./prog1
28148 pts/4    R+     0:00 ./prog1
28149 pts/4    R+     0:00 ./prog1
28150 pts/4    R+     0:00 ./prog1
28151 pts/4    R+     0:00 ./prog1
28152 pts/4    R+     0:00 ./prog1
28153 pts/4    R+     0:00 ./prog1
28154 pts/4    R+     0:00 ./prog1
28155 pts/4    R+     0:00 ./prog1
28156 pts/4    R+     0:00 ./prog1
28157 pts/4    R+     0:00 ./prog1
28158 pts/4    R+     0:00 ./prog1
28159 pts/4    R+     0:00 ./prog1
28160 pts/4    R+     0:00 ./prog1
28161 pts/4    R+     0:00 ./prog1
28162 pts/4    R+     0:00 ./prog1
28163 pts/4    R+     0:00 ./prog1
28164 pts/4    R+     0:00 ./prog1
28165 pts/4    R+     0:00 ./prog1
28166 pts/4    R+     0:00 ./prog1
28167 pts/4    R+     0:00 ./prog1
28168 pts/4    R+     0:00 ./prog1
28169 pts/4    R+     0:00 ./prog1
28170 pts/4    R+     0:00 ./prog1
28171 pts/4    R+     0:00 ./prog1
28172 pts/4    R+     0:00 ./prog1
28173 pts/4    R+     0:00 ./prog1
28174 pts/4    R+     0:00 ./prog1
28175 pts/4    R+     0:00 ./prog1
28176 pts/4    R+     0:00 ./prog1
28177 pts/4    R+     0:00 ./prog1
28178 pts/4    R+     0:00 ./prog1
28179 pts/4    R+     0:00 ./prog1
28180 pts/4    R+     0:00 ./prog1
28181 pts/4    R+     0:00 ./prog1
28182 pts/4    R+     0:00 ./prog1
28183 pts/4    R+     0:00 ./prog1
28184 pts/4    R+     0:00 ./prog1
28185 pts/4    R+     0:00 ./prog1
28186 pts/4    R+     0:00 ./prog1
28187 pts/4    R+     0:00 ./prog1
28188 pts/4    R+     0:00 ./prog1
28189 pts/4    R+     0:00 ./prog1
28190 pts/4    R+     0:00 ./prog1
28191 pts/4    R+     0:00 ./prog1
28192 pts/4    R+     0:00 ./prog1
28193 pts/4    R+     0:00 ./prog1
28194 pts/4    R+     0:00 ./prog1
28195 pts/4    R+     0:00 ./prog1
28196 pts/4    R+     0:00 ./prog1
28197 pts/4    R+     0:00 ./prog1
28198 pts/4    R+     0:00 ./prog1
28199 pts/4    R+     0:00 ./prog1
28200 pts/4    R+     0:00 ./prog1
28201 pts/4    R+     0:00 ./prog1
28202 pts/4    R+     0:00 ./prog1
28203 pts/4    R+     0:00 ./prog1
28204 pts/4    R+     0:00 ./prog1
28205 pts/4    R+     0:00 ./prog1
28206 pts/4    R+     0:00 ./prog1
28207 pts/4    R+     0:00 ./prog1
28208 pts/4    R+     0:00 ./prog1
28209 pts/4    R+     0:00 ./prog1
28210 pts/4    R+     0:00 ./prog1
28211 pts/4    R+     0:00 ./prog1
28212 pts/4    R+     0:00 ./prog1
28213 pts/4    R+     0:00 ./prog1
28214 pts/4    R+     0:00 ./prog1
28215 pts/4    R+     0:00 ./prog1
28216 pts/4    R+     0:00 ./prog1
28217 pts/4    R+     0:00 ./prog1
28218 pts/4    R+     0:00 ./prog1
28219 pts/4    R+     0:00 ./prog1
28220 pts/4    R+     0:00 ./prog1
28221 pts/4    R+     0:00 ./prog1
28222 pts/4    R+     0:00 ./prog1
28223 pts/4    R+     0:00 ./prog1
28224 pts/4    R+     0:00 ./prog1
28225 pts/4    R+     0:00 ./prog1
28226 pts/4    R+     0:00 ./prog1
28227 pts/4    R+     0:00 ./prog1
28228 pts/4    R+     0:00 ./prog1
28229 pts/4    R+     0:00 ./prog1
28230 pts/4    R+     0:00 ./prog1
28231 pts/4    R+     0:00 ./prog1
28232 pts/4    R+     0:00 ./prog1
28233 pts/4    R+     0:00 ./prog1
28234 pts/4    R+     0:00 ./prog1
28235 pts/4    R+     0:00 ./prog1
28236 pts/4    R+     0:00 ./prog1
28237 pts/4    R+     0:00 ./prog1
28238 pts/4    R+     0:00 ./prog1
28239 pts/4    R+     0:00 ./prog1
28240 pts/4    R+     0:00 ./prog1
28241 pts/4    R+     0:00 ./prog1
28242 pts/4    R+     0:00 ./prog1
28243 pts/4    R+     0:00 ./prog1
28244 pts/4    R+     0:00 ./prog1
28245 pts/4    R+     0:00 ./prog1
28246 pts/4    R+     0:00 ./prog1
28247 pts/4    R+     0:00 ./prog1
28248 pts/4    R+     0:00 ./prog1
28249 pts/4    R+     0:00 ./prog1
28250 pts/4    R+     0:00 ./prog1
28251 pts/4    R+     0:00 ./prog1
28252 pts/4    R+     0:00 ./prog1
28253 pts/4    R+     0:00 ./prog1
28254 pts/4    R+     0:00 ./prog1
28255 pts/4    R+     0:00 ./prog1
28256 pts/4    R+     0:00 ./prog1
28257 pts/4    R+     0:00 ./prog1
28258 pts/4    R+     0:00 ./prog1
28259 pts/4    R+     0:00 ./prog1
28260 pts/4    R+     0:00 ./prog1
28261 pts/4    R+     0:00 ./prog1
28262 pts/4    R+     0:00 ./prog1
28263 pts/4    R+     0:00 ./prog1
28264 pts/4    R+     0:00 ./prog1
28265 pts/4    R+     0:00 ./prog1
28266 pts/4    R+     0:00 ./prog1
28267 pts/4    R+     0:00 ./prog1
28268 pts/4    R+     0:00 ./prog1
28269 pts/4    R+     0:00 ./prog1
28270 pts/4    R+     0:00 ./prog1
28271 pts/4    R+     0:00 ./prog1
28272 pts/4    R+     0:00 ./prog1
28273 pts/4    R+     0:00 ./prog1
28274 pts/4    R+     0:00 ./prog1
28275 pts/4    R+     0:00 ./prog1
28276 pts/4    R+     0:00 ./prog1
28277 pts/4    R+     0:00 ./prog1
28278 pts/4    R+     0:00 ./prog1
28279 pts/4    R+     0:00 ./prog1
28280 pts/4    R+     0:00 ./prog1
28281 pts/4    R+     0:00 ./prog1
28282 pts/4    R+     0:00 ./prog1
28283 pts/4    R+     0:00 ./prog1
28284 pts/4    R+     0:00 ./prog1
28285 pts/4    R+     0:00 ./prog1
28286 pts/4    R+     0:00 ./prog1
28287 pts/4    R+     0:00 ./prog1
28288 pts/4    R+     0:00 ./prog1
28289 pts/4    R+     0:00 ./prog1
28290 pts/4    R+     0:00 ./prog1
28291 pts/4    R+     0:00 ./prog1
28292 pts/4    R+     0:00 ./prog1
28293 pts/4    R+     0:00 ./prog1
28294 pts/4    R+     0:00 ./prog1
28295 pts/4    R+     0:00 ./prog1
28296 pts/4    R+     0:00 ./prog1
28297 pts/4    R+     0:00 ./prog1
28298 pts/4    R+     0:00 ./prog1
28299 pts/4    R+     0:00 ./prog1
28300 pts/4    R+     0:00 ./prog1
28301 pts/4    R+     0:00 ./prog1
28302 pts/4    R+     0:00 ./prog1
28303 pts/4    R+     0:00 ./prog1
28304 pts/4    R+     0:00 ./prog1
28305 pts/4    R+     0:00 ./prog1
28306 pts/4    R+     0:00 ./prog1
28307 pts/4    R+     0:00 ./prog1
28308 pts/4    R+     0:00 ./prog1
28309 pts/4    R+     0:00 ./prog1
28310 pts/4    R+     0:00 ./prog1
28311 pts/4    R+     0:00 ./prog1
28312 pts/4    R+     0:00 ./prog1
28313 pts/4    R+     0:00 ./prog1
28314 pts/4    R+     0:00 ./prog1
28315 pts/4    R+     0:00 ./prog1
28316 pts/4    R+     0:00 ./prog1
28317 pts/4    R+     0:00 ./prog1
28318 pts/4    R+     0:00 ./prog1
28319 pts/4    R+     0:00 ./prog1
28320 pts/4    R+     0:00 ./prog1
28321 pts/4    R+     0:00 ./prog1
28322 pts/4    R+     0:00 ./prog1
28323 pts/4    R+     0:00 ./prog1
28324 pts/4    R+     0:00 ./prog1
28325 pts/4    R+     0:00 ./prog1
28326 pts/4    R+     0:00 ./prog1
28327 pts/4    R+     0:00 ./prog1
28328 pts/4    R+     0:00 ./prog1
28329 pts/4    R+     0:00 ./prog1
28330 pts/4    R+     0:00 ./prog1
28331 pts/4    R+     0:00 ./prog1
28332 pts/4    R+     0:00 ./prog1
28333 pts/4    R+     0:00 ./prog1
28334 pts/4    R+     0:00 ./prog1
28335 pts/4    R+     0:00 ./prog1
28336 pts/4    R+     0:00 ./prog1
28337 pts/4    R+     0:00 ./prog1
28338 pts/4    R+     0:00 ./prog1
28339 pts/4    R+     0:00 ./prog1
28340 pts/4    R+     0:00 ./prog1
28341 pts/4    R+     0:00 ./prog1
28342 pts/4    R+     0:00 ./prog1
28343 pts/4    R+     0:00 ./prog1
28344 pts/4    R+     0:00 ./prog1
28345 pts/4    R+     0:00 ./prog1
28346 pts/4    R+     0:00 ./prog1
28347 pts/4    R+     0:00 ./prog1
28348 pts/4    R+     0:00 ./prog1
28349 pts/4    R+     0:00 ./prog1
28350 pts/4    R+     0:00 ./prog1
28351 pts/4    R+     0:00 ./prog1
28352 pts/4    R+     0:00 ./prog1
28353 pts/4    R+     0:00 ./prog1
28354 pts/4    R+     0:00 ./prog1
28355 pts/4    R+     0:00 ./prog1
28356 pts/4    R+     0:00 ./prog1
28357 pts/4    R+     0:00 ./prog1
28358 pts/4    R+     0:00 ./prog1
28359 pts/4    R+     0:00 ./prog1
28360 pts/4    R+     0:00 ./prog1
28361 pts/4    R+     0:00 ./prog1
28362 pts/4    R+     0:00 ./prog1
28363 pts/4    R+     0:00 ./prog1
28364 pts/4    R+     0:00 ./prog1
28365 pts/4    R+     0:00 ./prog1
28366 pts/4    R+     0:00 ./prog1
28367 pts/4    R+     0:00 ./prog1
28368 pts/4    R+     0:00 ./prog1
28369 pts/4    R+     0:00 ./prog1
28370 pts/4    R+     0:00 ./prog1
28371 pts/4    R+     0:00 ./prog1
28372 pts/4    R+     0:00 ./prog1
28373 pts/4    R+     0:00 ./prog1
28374 pts/4    R+     0:00 ./prog1
28375 pts/4    R+     0:00 ./prog1
28376 pts/4    R+     0:00 ./prog1
28377 pts/4    R+     0:00 ./prog1
28378 pts/4    R+     0:00 ./prog1
28379 pts/4    R+     0:00 ./prog1
28380 pts/4    R+     0:00 ./prog1
28381 pts/4    R+     0:00 ./prog1
28382 pts/4    R+     0:00 ./prog1
28383 pts/4    R+     0:00 ./prog1
28384 pts/4    R+     0:00 ./prog1
28385 pts/4    R+     0:00 ./prog1
28386 pts/4    R+     0:00 ./prog1
28387 pts/4    R+     0:00 ./prog1
28388 pts/4    R+     0:00 ./prog1
28389 pts/4    R+     0:00 ./prog1
28390 pts/4    R+     0:00 ./prog1
28391 pts/4    R+     0:00 ./prog1
28392 pts/4    R+     0:00 ./prog1
28393 pts/4    R+     0:00 ./prog1
28394 pts/4    R+     0:00 ./prog1
28395 pts/4    R+     0:00 ./prog1
28396 pts/4    R+     0:00 ./prog1
28397 pts/4    R+     0:00 ./prog1
28398 pts/4    R+     0:00 ./prog1
28399 pts/4    R+     0:00 ./prog1
28400 pts/4    R+     0:00 ./prog1
28401 pts/4    R+     0:00 ./prog1
28402 pts/4    R+     0:00 ./prog1
28403 pts/4    R+     0:00 ./prog1
28404 pts/4    R+     0:00 ./prog1
28405 pts/4    R+     0:00 ./prog1
28406 pts/4    R+     0:00 ./prog1
28407 pts/4    R+     0:00 ./prog1
28408 pts/4    R+     0:00 ./prog1
28409 pts/4    R+     0:00 ./prog1
28410 pts/4    R+     0:00 ./prog1
28411 pts/4    R+     0:00 ./prog1
28412 pts/4    R+     0:00 ./prog1
28413 pts/4    R+     0:00 ./prog1
28414 pts/4    R+     0:00 ./prog1
28415 pts/4    R+     0:00 ./prog1
28416 pts/4    R+     0:00 ./prog1
28417 pts/4    R+     0:00 ./prog1
28418 pts/4    R+     0:00 ./prog1
28419 pts/4    R+     0:00 ./prog1
28420 pts/4    R+     0:00 ./prog1
28421 pts/4    R+     0:00 ./prog1
28422 pts/4    R+     0:00 ./prog1
28423 pts/4    R+     0:00 ./prog1
28424 pts/4    R+     0:00 ./prog1
28425 pts/4    R+     0:00 ./prog1
28426 pts/4    R+     0:00 ./prog1
28427 pts/4    R+     0:00 ./prog1
28428 pts/4    R+     0:00 ./prog1
28429 pts/4    R+     0:00 ./prog1
28430 pts/4    R+     0:00 ./prog1
28431 pts/4    R+     0:00 ./prog1
28432 pts/4    R+     0:00 ./prog1
28433 pts/4    R+     0:00 ./prog1
28434 pts/4    R+     0:00 ./prog1
28435 pts/4    R+     0:00 ./prog1
28436 pts/4    R+     0:00 ./prog1
28437 pts/4    R+     0:00 ./prog1
28438 pts/4    R+     0:00 ./prog1
28439 pts/4    R+     0:00 ./prog1
28440 pts/4    R+     0:00 ./prog1
28441 pts/4    R+     0:00 ./prog1
28442 pts/4    R+     0:00 ./prog1
28443 pts/4    R+     0:00 ./prog1
28444 pts/4    R+     0:00 ./prog1
28445 pts/4    R+     0:00 ./prog1
28446 pts/4    R+     0:00 ./prog1
28447 pts/4    R+     0:00 ./prog1
28448 pts/4    R+     0:00 ./prog1
28449 pts/4    R+     0:00 ./prog1
28450 pts/4    R+     0:00 ./prog1
28451 pts/4    R+     0:00 ./prog1
28452 pts/4    R+     0:00 ./prog1
28453 pts/4    R+     0:00 ./prog1
28454 pts/4    R+     0:00 ./prog1
28455 pts/4    R+     0:00 ./prog1
28456 pts/4    R+     0:00 ./prog1
28457 pts/4    R+     0:00 ./prog1
28458 pts/4    R+     0:00 ./prog1
28459 pts/4    R+     0:00 ./prog1
28460 pts/4    R+     0:00 ./prog1
28461 pts/4    R+     0:00 ./prog1
28462 pts/4    R+     0:00 ./prog1
28463 pts/4    R+     0:00 ./prog1
28464 pts/4    R+     0:00 ./prog1
28465 pts/4    R+     0:00 ./prog1
28466 pts/4    R+     0:00 ./prog1
28467 pts/4    R+     0:00 ./prog1
28468 pts/4    R+     0:00 ./prog1
28469 pts/4    R+     0:00 ./prog1
28470 pts/4    R+     0:00 ./prog1
28471 pts/4    R+     0:00 ./prog1
28472 pts/4    R+     0:00 ./prog1
28473 pts/4    R+     0:00 ./prog1
28474 pts/4    R+     0:00 ./prog1
28475 pts/4    R+     0:00 ./prog1
28476 pts/4    R+     0:00 ./prog1
28477 pts/4    R+     0:00 ./prog1
28478 pts/4    R+     0:00 ./prog1
28479 pts/4    R+     0:00 ./prog1
28480 pts/4    R+     0:00 ./prog1
28481 pts/4    R+     0:00 ./prog1
28482 pts/4    R+     0:00 ./prog1
28483 pts/4    R+     0:00 ./prog1
28484 pts/4    R+     0:00 ./prog1
28485 pts/4    R+     0:00 ./prog1
28486 pts/4    R+     0:00 ./prog1
28487 pts/4    R+     0:00 ./prog1
28488 pts/4    R+     0:00 ./prog1
28489 pts/4    R+     0:00 ./prog1
28490 pts/4    R+     0:00 ./prog1
28491 pts/4    R+     0:00 ./prog1
28492 pts/4    R+     0:00 ./prog1
28493 pts/4    R+     0:00 ./prog1
28494 pts/4    R+     0:00 ./prog1
28495 pts/4    R+     0:00 ./prog1
28496 pts/4    R+     0:00 ./prog1
28497 pts/4    R+     0:00 ./prog1
28498 pts/4    R+     0:00 ./prog1
28499 pts/4    R+     0:00 ./prog1
28500 pts/4    R+     0:00 ./prog1
28501 pts/4    R+     0:00 ./prog1
28502 pts/4    R+     0:00 ./prog1
28503 pts/4    R+     0:00 ./prog1
28504 pts/4    R+     0:00 ./prog1
28505 pts/4    R+     0:00 ./prog1
28506 pts/4    R+     0:00 ./prog1
28507 pts/4    R+     0:00 ./prog1
28508 pts/4    R+     0:00 ./prog1
28509 pts/4    R+     0:00 ./prog1
28510 pts/4    R+     0:00 ./prog1
28511 pts/4    R+     0:00 ./prog1
28512 pts/4    R+     0:00 ./prog1
28513 pts/4    R+     0:00 ./prog1
28514 pts/4    R+     0:00 ./prog1
28515 pts/4    R+     0:00 ./prog1
28516 pts/4    R+     0:00 ./prog1
28517 pts/4    R+     0:00 ./prog1
28518 pts/4    R+     0:00 ./prog1
28519 pts/4    R+     0:00 ./prog1
28520 pts/4    R+     0:00 ./prog1
28521 pts/4    R+     0:00 ./prog1
28522 pts/4    R+     0:00 ./prog1
28523 pts/4    R+     0:00 ./prog1
28524 pts/4    R+     0:00 ./prog1
28525 pts/4    R+     0:00 ./prog1
28526 pts/4    R+     0:00 ./prog1
28527 pts/4    R+     0:00 ./prog1
28528 pts/4    R+     0:00 ./prog1
28529 pts/4    R+     0:00 ./prog1
28530 pts/4    R+     0:00 ./prog1
28531 pts/4    R+     0:00 ./prog1
28532 pts/4    R+     0:00 ./prog1
28533 pts/4    R+     0:00 ./prog1
28534 pts/4    R+     0:00 ./prog1
28535 pts/4    R+     0:00 ./prog1
28536 pts/4    R+     0:00 ./prog1
28537 pts/4    R+     0:00 ./prog1
28538 pts/4    R+     0:00 ./prog1
28539 pts/4    R+     0:00 ./prog1
28540 pts/4    R+     0:00 ./prog1
28541 pts/4    R+     0:00 ./prog1
28542 pts/4    R+     0:00 ./prog1
28543 pts/4    R+     0:00 ./prog1
28544 pts/4    R+     0:00 ./prog1
28545 pts/4    R+     0:00 ./prog1
28546 pts/4    R+     0:00 ./prog1
28547 pts/4    R+     0:00 ./prog1
28548 pts/4    R+     0:00 ./prog1
28549 pts/4    R+     0:00 ./prog1
28550 pts/4    R+     0:00 ./prog1
28551 pts/4    R+     0:00 ./prog1
28552 pts/4    R+     0:00 ./prog1
28553 pts/4    R+     0:00 ./prog1
28554 pts/4    R+     0:00 ./prog1
28555 pts/4    R+     0:00 ./prog1
28556 pts/4    R+     0:00 ./prog1
28557 pts/4    R+     0:00 ./prog1
28558 pts/4    R+     0:00 ./prog1
28559 pts/4    R+     0:00 ./prog1
28560 pts/4    R+     0:00 ./prog1
28561 pts/4    R+     0:00 ./prog1
28562 pts/4    R+     0:00 ./prog1
28563 pts/4    R+     0:00 ./prog1
28564 pts/4    R+     0:00 ./prog1
28565 pts/4    R+     0:00 ./prog1
28566 pts/4    R+     0:00 ./prog1
28567 pts/4    R+     0:00 ./prog1
28568 pts/4    R+     0:00 ./prog1
28569 pts/4    R+     0:00 ./prog1
28570 pts/4    R+     0:00 ./prog1
28571 pts/4    R+     0:00 ./prog1
28572 pts/4    R+     0:00 ./prog1
28573 pts/4    R+     0:00 ./prog1
28574 pts/4    R+     0:00 ./prog1
28575 pts/4    R+     0:00 ./prog1
28576 pts/4    R+     0:00 ./prog1
28577 pts/4    R+     0:00 ./prog1
28578 pts/4    R+     0:00 ./prog1
28579 pts/4    R+     0:00 ./prog1
28580 pts/4    R+     0:00 ./prog1
28581 pts/4    R+     0:00 ./prog1
28582 pts/4    R+     0:00 ./prog1
28583 pts/4    R+     0:00 ./prog1
28584 pts/4    R+     0:00 ./prog1
28585 pts/4    R+     0:00 ./prog1
28586 pts/4    R+     0:00 ./prog1
28587 pts/4    R+     0:00 ./prog1
28588 pts/4    R+     0:00 ./prog1
28589 pts/4    R+     0:00 ./prog1
28590 pts/4    R+     0:00 ./prog1
28591 pts/4    R+     0:00 ./prog1
28592 pts/4    R+     0:00 ./prog1
28593 pts/6    R+     0:00 ./prog2
28594 pts/6    R+     0:00 ./prog2
28595 pts/6    R+     0:00 ./prog2
28596 pts/6    R+     0:00 ./prog2
28597 pts/6    R+     0:00 ./prog2
28598 pts/6    R+     0:00 ./prog2
28599 pts/6    R+     0:00 ./prog2
28600 pts/6    R+     0:00 ./prog2
28601 pts/6    R+     0:00 ./prog2
28602 pts/6    R+     0:00 ./prog2
28603 pts/6    R+     0:00 ./prog2
28604 pts/6    R+     0:00 ./prog2
28605 pts/6    R+     0:00 ./prog2
28606 pts/6    R+     0:00 ./prog2
28607 pts/6    R+     0:00 ./prog2
28608 pts/6    R+     0:00 ./prog2
28609 pts/6    R+     0:00 ./prog2
28610 pts/6    R+     0:00 ./prog2
28611 pts/6    R+     0:00 ./prog2
28612 pts/6    R+     0:00 ./prog2
28613 pts/6    R+     0:00 ./prog2
28614 pts/6    R+     0:00 ./prog2
28615 pts/6    R+     0:00 ./prog2
28616 pts/6    R+     0:00 ./prog2
28617 pts/6    R+     0:00 ./prog2
28618 pts/6    R+     0:00 ./prog2
28619 pts/6    R+     0:00 ./prog2
28620 pts/6    R+     0:00 ./prog2
28621 pts/6    R+     0:00 ./prog2
28622 pts/6    R+     0:00 ./prog2
28623 pts/6    R+     0:00 ./prog2
28624 pts/6    R+     0:00 ./prog2
28625 pts/6    R+     0:00 ./prog2
28626 pts/6    R+     0:00 ./prog2
28627 pts/6    R+     0:00 ./prog2
28628 pts/6    R+     0:00 ./prog2
28629 pts/6    R+     0:00 ./prog2
28630 pts/6    R+     0:00 ./prog2
28631 pts/6    R+     0:00 ./prog2
28632 pts/6    R+     0:00 ./prog2
28633 pts/6    R+     0:00 ./prog2
28634 pts/6    R+     0:00 ./prog2
28635 pts/6    R+     0:00 ./prog2
28636 pts/6    R+     0:00 ./prog2
28637 pts/6    R+     0:00 ./prog2
28638 pts/6    R+     0:00 ./prog2
28639 pts/6    R+     0:00 ./prog2
28640 pts/6    R+     0:00 ./prog2
28641 pts/6    R+     0:00 ./prog2
28642 pts/6    R+     0:00 ./prog2
28643 pts/6    R+     0:00 ./prog2
28644 pts/6    R+     0:00 ./prog2
28645 pts/6    R+     0:00 ./prog2
28646 pts/6    R+     0:00 ./prog2
28647 pts/6    R+     0:00 ./prog2
28648 pts/6    R+     0:00 ./prog2
